,ticker,date,time,title,score
250,AAPL,2024-10-14,11:04AM,Cramer's Stop Trading: Apple,-0.296
251,AAPL,2024-10-14,10:42AM,Apple Stock Added To 'Tactical Outperform' List Ahead Of Earnings,0.0
252,AAPL,2024-10-14,09:32AM,Apples hearing aid software could change how we deal with hearing loss forever,-0.3182
253,AAPL,2024-10-14,09:00AM,Is Most-Watched Stock Apple Inc. (AAPL) Worth Betting on Now?,0.2263
254,AAPL,2024-10-14,08:42AM,Nvidia Stock Rises. Its Getting Closer to Catching Apple.,0.0
255,AAPL,2024-10-14,08:00AM,The Art of Valuation: Discovering Apple Inc's Intrinsic Value,0.34
256,AAPL,2024-10-14,05:59AM,2 Warren Buffett Stocks to Buy Hand Over Fist,0.4939
257,AAPL,2024-10-14,05:41AM,Nvidia Stock Closer to Overtaking Apple as Most Valuable Company. How It Gets There.,0.5256
258,AAPL,2024-10-14,04:28AM,"Want to Buy Nvidia, Microsoft, and Apple? Consider This Vanguard Growth ETF",0.4404
259,AAPL,2024-10-13,09:50PM,Apple set to unveil new Mac and iPad models in October,0.0
260,AAPL,2024-10-13,03:48PM,Apple Inc. (AAPL): Hedge Funds Are Bullish On This Profitable Blue Chip Stock Right Now,0.4404
261,AAPL,2024-10-13,02:50PM,Meta Files an Orion-Centric Smartglasses Patent covering Single Pixel 3D Retinal Imaging,0.0
262,AAPL,2024-10-13,12:02PM,Apple has won a series of Design Patents in Hong Kong & Europe while filing for new Trademarks in the U.S. for 'Apple M4' and more,0.5719
263,AAPL,2024-10-13,10:39AM,Apple to Breathe new Life into their Smart Home Strategy with new AI driven devices + we may see basic Smartglasses surfacing by 2027,0.4019
264,AAPL,2024-10-13,07:56AM,"Apple Inc. (AAPL): Piper Sandler Maintains Neutral Rating, Teen Survey Shows Moderate Upgrade Expectations",0.0
265,AAPL,2024-10-13,05:56AM,Should You Buy Apple Stock Before Oct. 28?,0.0
266,AAPL,2024-10-13,05:30AM,"Apple Headset Stalls, Struggles to Attract Killer Apps in First Year",-0.6486
267,AAPL,2024-10-13,05:01AM,"Meet the Stock-Split Stock That Soared 10,720% Over the Past 15 Years. Now, It's Poised to Join Apple, Nvidia, Microsoft, Alphabet, Amazon, and Meta in the $1 Trillion Club",0.5994
268,AAPL,2024-10-13,04:49AM,"What's the Best ""Magnificent Seven"" Stock to Buy if Trump Wins in November?",0.9153
269,AAPL,2024-10-13,03:01AM,A Google Breakup Could Be Coming. Is Alphabet Stock a Buy?,0.0
270,AAPL,2024-10-13,03:00AM,"Czech National Bank Bought Up Palantir, Nvidia, Apple, and Berkshire Stock",0.0
271,AAPL,2024-10-12,11:05AM,"Berkshire Hathaway: Buy, Sell, or Hold?",0.0
272,AAPL,2024-10-12,10:00AM,This week in Bidenomics: The 'election trade' is on,0.0
273,AAPL,2024-10-12,08:00AM,"ETF Investors Shrug Off Market Uncertainties, Bullish on Mag 7, Schwab Survey Finds",-0.34
274,AAPL,2024-10-12,07:53AM,Prediction: Meta Platforms Will Be Worth More Than Alphabet and Amazon by 2026,0.3818
275,AAPL,2024-10-12,07:01AM,"Apple Inc. (AAPL) Set to Launch iOS 18.1 and Apple Intelligence, Shifting from Annual Upgrade Cycle Amid Concerns Over iPhone Demand",0.3818
276,AAPL,2024-10-12,05:10AM,"1 Artificial Intelligence (AI) Stock-Split Stock Set to Join Nvidia, Apple, Microsoft, Amazon, Alphabet, and Meta in the $1 Trillion Club",0.7184
277,AAPL,2024-10-11,06:09PM,Why Affirm Holdings Stock Leaped 12% Higher Today,0.0
278,AAPL,2024-10-11,04:45PM,"Thoughts on Apple's NBA All-Star Weekend Film in Apple Immersive Video, Apple Immersive Video and Sports Questions, The Big Picture",0.0
279,AAPL,2024-10-11,04:03PM,Treasury Yields Have Been Rising. How Might That Affect Your Stock Portfolio?,0.2023
280,AAPL,2024-10-11,03:12PM,Apple Launches Largest Overseas R&D Lab in Shenzhen Amid Growing Competition from Huawei,0.1779
281,AAPL,2024-10-11,10:55AM,China Probes Taiwan Staff at iPhone City for Alleged Bribery,0.0
282,AAPL,2024-10-11,10:25AM,Analysts Note an Unexpected Positive Development on Apple (AAPL) iPhone 16 Demand Trends,0.4767
283,AAPL,2024-10-11,10:14AM,Apple CEO Tim Cook Sold Out Over $50 Million in Stock Amid Performance Evaluations,0.0
284,AAPL,2024-10-11,09:58AM,Google Could Lose Exclusivity Deals. Citi Says Apple Will Be Fine Without Them.,-0.2263
285,AAPL,2024-10-11,08:00AM,AI 'Godfather' Yoshua Bengio: We're 'creating monsters more powerful than us',0.6478
286,AAPL,2024-10-11,07:15AM,Prediction: 3 Stocks That'll Be Worth More Than Apple 5 Years From Now,0.2263
287,AAPL,2024-10-11,07:03AM,"Indonesia asks Apple, Google to block China's Temu to protect small merchants",-0.0772
288,AAPL,2024-10-11,06:14AM,"Jefferies Downgrades Apple Inc. (AAPL) to Hold, Citing Need for Smartphone Hardware Overhaul Before AI Integration",0.0
289,AAPL,2024-10-11,05:06AM,"This Is the One Stock Warren Buffett Keeps Buying, Regardless of Valuation",0.0
290,AAPL,2024-10-11,04:59AM,1 Unstoppable Vanguard ETF to Buy During the S&P 500 Bull Market,-0.2023
291,AAPL,2024-10-11,04:11AM,Should You Buy Apple Stock Now or Wait for a Dip?,0.0
292,AAPL,2024-10-11,04:02AM,"Meet the Unstoppable Growth Stock That Could Join Apple, Nvidia, and Microsoft in the $3 Trillion Club by 2029",0.4588
293,AAPL,2024-10-11,04:00AM,How Investing Pros Are Playing the Magnificent 7 Now,0.6908
294,AAPL,2024-10-11,03:05AM,Prediction: Here Is What Apple Might Do to Catch Up in the Artificial Intelligence (AI) Revolution,0.4767
295,AAPL,2024-10-10,08:16PM,Huawei and Apple's latest smartphone sales battle it out in Shanghai flagship stores,-0.296
296,AAPL,2024-10-10,08:03PM,Veteran investor connects with Taiwan Semiconductor after sales,0.0
297,AAPL,2024-10-10,07:39PM,Is Apple Inc. (NASDAQ:AAPL) The Most Popular Stock Among Mutual Funds According To Goldman Sachs?,0.4754
298,AAPL,2024-10-10,07:25PM,"Jeff Bezos-Led Amazon Almost Ran Out Of Cash 24 Years Ago. At $400B, It Is Now Projected To Have As Much Cash As Apple And Microsoft Combined By 2027: Here's More",0.1779
299,AAPL,2024-10-10,04:51PM,Apple CEO Tim Cook Just Sold $50 Million of Stock. Its Part of a Two-Year Plan.,0.0
300,AAPL,2024-10-10,04:34PM,"Apple Stock Downgraded, Needs Time To 'Ripen'",0.0
301,AAPL,2024-10-10,04:30PM,Invest in the 'Apple II Moment' for Autonomous Vehicles,0.0
302,AAPL,2024-10-10,03:48PM,One Tech Tip: Here's what you need to do before and after your phone is stolen or lost,-0.6705
303,AAPL,2024-10-10,03:25PM,"Apple Releases First Scripted Film in Apple Immersive Video, Thoughts After Watching  Submerged,  The Future of Video",0.0
304,AAPL,2024-10-10,02:33PM,Cramer On Apple Inc. (NASDAQ:AAPL): Own It,0.0
305,AAPL,2024-10-10,10:53AM,iPhone 16 Pro Meets Sales Expectations as Base Models Face Softer Demand,-0.128
306,AAPL,2024-10-10,10:49AM,"Apple TV+ Joins Prime Video as Add-on, Expanding Streaming Reach",0.0258
307,AAPL,2024-10-10,08:20AM,Amazon Prime Video will soon have Apple TV+ because streaming is just cable now,0.1779
308,AAPL,2024-10-10,07:10AM,China Detains Four Taiwanese Employees at Apples iPhone City,0.0
309,JPM,2024-10-15,12:04AM,Exclusive-Jamie Dimon charts JPMorgan expansion plan into Africa,0.0
310,JPM,2024-10-15,07:33PM,Goldman Sachs execs flag a growing trend that's affecting its business,0.1779
311,JPM,2024-10-15,05:04PM,JPMorgan Chase & Co's Strategic Acquisition of Yum Brands Shares,0.296
312,JPM,2024-10-15,05:03PM,JPMorgan Chase & Co.'s Strategic Acquisition of Western Digital Shares,0.296
313,JPM,2024-10-15,05:03PM,JPMorgan Chase & Co's Strategic Acquisition of Warner Music Group Shares,0.296
315,JPM,2024-10-15,05:03PM,JPMorgan Chase & Co. Increases Stake in Vicor Corp,0.0
316,JPM,2024-10-15,05:03PM,JPMorgan Chase & Co.'s Strategic Reduction in Ventas Inc Holdings,0.0
317,JPM,2024-10-15,05:03PM,JPMorgan Chase & Co. Reduces Stake in The Travelers Companies Inc.,0.0
318,JPM,2024-10-15,05:02PM,JPMorgan Chase & Co's Strategic Acquisition in Regency Centers Corp,0.0
319,JPM,2024-10-15,04:39PM,JPMorgan Sells $8 Billion of Corporate Bonds After Earnings,0.0
320,JPM,2024-10-15,04:34PM,JPMorganChase Declares Preferred Stock Dividends,0.0
321,JPM,2024-10-15,04:17PM,Three Things We Learned From Big Bank Q3 Earnings,0.0
322,JPM,2024-10-15,03:59PM,Citi's performance was 'a little sluggish': Analyst on earnings,0.0
323,JPM,2024-10-15,02:04PM,Three Big Takeaways From Bank Earnings,0.0
324,JPM,2024-10-15,11:50AM,Lower interest rates will change the game for big banks. Here's how,0.2023
326,JPM,2024-10-15,11:50AM,"2Gether-International and JPMorganChase Partner on 'Venture Labs,' a Pre-Accelerator Program for Idea-Stage Founders with Disabilities",0.0
327,JPM,2024-10-15,11:00AM,J.P. Morgan Private Capital Hires Paris Heymann to Expand Technology Investment Capabilities,0.3182
328,JPM,2024-10-15,09:00AM,Here is What to Know Beyond Why JPMorgan Chase & Co. (JPM) is a Trending Stock,0.0
329,JPM,2024-10-15,07:58AM,5 Things to Know Before the Stock Market Opens,0.0
330,JPM,2024-10-15,07:42AM,Goldman Sachs Stock Rises as Results Surpass Estimates,0.0
331,JPM,2024-10-15,07:32AM,Goldman profits surge 45% as dealmaking stages comeback,0.4404
332,JPM,2024-10-15,07:32AM,'Soft landing' optimism spurs broad Wall Street rebound at big banks,0.5423
333,JPM,2024-10-15,07:12AM,"J.P. Morgan, Capital One Commit $260MM to Arizona Solar Project",0.296
334,JPM,2024-10-15,07:04AM,Bank of America Joins Rivals in Topping Q3 Estimates,0.0
335,JPM,2024-10-14,08:41PM,"If the Fed cuts more slowly, that's good for JPMorgan, says Jim Cramer",0.2415
336,JPM,2024-10-14,05:23PM,Nvidia and other chip stocks surge with no sign of AI spending slowdown  for now,-0.296
337,JPM,2024-10-14,04:59PM,"What to expect from bank earnings: BofA, Citi, Goldman",0.0
338,JPM,2024-10-14,10:52AM,"JPMorgan Hires Paris Heymann for Venture, Growth-Equity Bets",0.0
339,JPM,2024-10-14,10:38AM,"Nvidia stock eyes record high, looks to unseat Apple as world's most valuable company",0.5256
340,JPM,2024-10-14,10:38AM,Nvidia stock eyes record high to unseat Apple as world's most valuable company,0.5256
342,JPM,2024-10-14,08:27AM,"JPMorgan Chase (JPM) Expands with First Republic Bank Acquisition, Boosting Earnings",0.4215
343,JPM,2024-10-14,08:00AM,Invest with Confidence: Intrinsic Value Unveiled of JPMorgan Chase & Co,0.6908
344,JPM,2024-10-14,06:45AM,Opening Day: Another trio of biotech IPOs make Friday debut,0.0
345,JPM,2024-10-14,06:45AM,Global Banks Embark on a New Wave of Product Innovation Targeting Nature,0.3818
346,JPM,2024-10-14,06:15AM,JPMorgan price target raised to $237 from $224 at Morgan Stanley,0.0
347,JPM,2024-10-14,06:10AM,JPMorgan price target raised to $240 from $225 at Wells Fargo,0.25
348,JPM,2024-10-14,04:53AM,4 High-Yield Dividend ETFs to Buy to Generate Passive Income,0.2023
349,JPM,2024-10-12,07:00PM,JPMorgan price target raised to $251 from $237 at Goldman Sachs,0.0
350,JPM,2024-10-12,06:00AM,Soft landing or hard? Bank results show path to no landing,-0.3818
351,JPM,2024-10-12,03:30AM,JPMorgan and Wells Fargo Earnings Show the U.S. Economys 2 Realities,0.25
352,JPM,2024-10-12,03:00AM,JPMorgan Chase & Co (JPM) Q3 2024 Earnings Call Highlights: Strong Net Income Amid Rising ...,0.5106
353,JPM,2024-10-11,05:19PM,"The Score: Tesla, Alphabet, JPMorgan Chase and More Stocks That Defined the Week",0.0
354,JPM,2024-10-11,05:09PM,"S&P 500 Gains and Losses Today: Uber Rises, Tesla Falls After Robotaxi Event",-0.0772
355,JPM,2024-10-11,04:37PM,JPMorgan Calls It: The U.S. Economy Has Made a Soft Landing,0.0
356,JPM,2024-10-11,04:17PM,"These Stocks Moved the Most Today: Tesla, Uber, JPMorgan, Wells Fargo, BlackRock, Fastenal, Affirm, and More",0.3134
357,JPM,2024-10-11,04:15PM,"JPMorgan, Wells Fargo, BlackRock, BNY Score Strong Earnings Beats",0.6486
358,JPM,2024-10-11,04:06PM,How the Fed is creating value for the Big Banks: Portfolio mgr.,0.5574
359,JPM,2024-10-11,03:13PM,"JPMorgan CFO Sees NII Falling Short of $87 Billion, CEO Dimon Prioritizes Growth Over Projections",0.25
360,JPM,2024-10-11,01:45PM,JPMorgan Chase (JPM) Q3 2024 Earnings Call Transcript,0.0
361,JPM,2024-10-11,12:51PM,"Top Stock Movers Now: JPMorgan Chase, Tesla, Uber, and More",0.2023
362,JPM,2024-10-11,12:40PM,"Falling Rates Arent as Bad as Feared for JPMorgan, Wells Fargo",0.0129
363,JPM,2024-10-11,12:40PM,"These Stocks Are Moving the Most Today: Tesla, Uber, JPMorgan, Wells Fargo, BlackRock, Fastenal, Affirm, and More",0.3134
364,JPM,2024-10-11,12:26PM,"JP Morgan has done an excellent job under Jamie Dimon's leadership, says RBC's Gerard Cassidy",0.7378
365,JPM,2024-10-11,12:25PM,Jamie Dimon warns of 'critical issues' that could affect US economy,-0.4019
366,JPM,2024-10-11,11:59AM,JPMorgan CEO Dimon Expresses Concern Over Geopolitical Risks,-0.2732
367,JPM,2024-10-11,11:58AM,Jamie Dimon on whether he could work for the next US president: 'I probably am not going to do it.',0.0
368,JPM,2024-10-11,11:40AM,Jamie Dimon warns of treacherous geopolitical conditions that are getting worse,-0.5423
369,JPM,2024-10-11,11:24AM,"Why JPMorgan Chase, Bank of America, and Wells Fargo Are Trading Higher",0.25
370,JPM,2024-10-11,11:09AM,Big Banks' Earnings Surprise Street.  Lower Rates Hurt Less Than Feared.,-0.7522
371,JPM,2024-10-11,11:08AM,JPMorgan to 'lead the pack back up in banks' earnings season,0.0
372,JPM,2024-10-11,10:53AM,Wells Fargo Stock Rises as Q3 Profit Falls Less Than Expected,0.5994
373,JPM,2024-10-11,10:06AM,JPMorgan Beats Down Consensus Estimates,0.0
374,JPM,2024-10-11,10:01AM,U.S. Stocks Mixed as JPMorgan Chase Kicks Off Bank Earnings,0.0
375,JPM,2024-10-11,09:38AM,"JPMorgan tops Q3 earnings estimates, lifts guidance",0.5106
376,JPM,2024-10-11,09:14AM,"September PPI, Big Bank earnings, Tesla Cybercab: 3 Things",0.0
377,JPM,2024-10-11,08:31AM,JPMorgan Forecasts Continued Strong Profits Even With Falling Rates,0.6808
378,JPM,2024-10-11,08:25AM,JPMorgan Chase tops estimates for profit and revenue on better-than-expected interest income,0.8481
379,JPM,2024-10-11,08:13AM,"JPMorgan Chase Q3 Earnings: Investment Banking Revenue Soars 29%, Largest Bank Raises Net Interest Income Outlook",0.4588
380,JPM,2024-10-11,08:00AM,JPMorgan Chase & Co. (JPM) Q3 Earnings and Revenues Beat Estimates,0.0
381,JPM,2024-10-11,07:39AM,JPMorgan Chase third-quarter net interest income beats estimates,0.4588
382,JPM,2024-10-11,07:34AM,"JPMorgan, Wells Fargo Rise After Big Banks Kick Off Earnings, Dow Futures Perk Up",0.25
383,JPM,2024-10-11,07:29AM,"JPMorgan, Wells Fargo Top Earnings Views; BlackRock, BNY Are Due",0.4215
384,JPM,2024-10-11,07:25AM,JPMorgan net income falls as bank sets aside more money to cover potential bad loans,-0.5423
385,JPM,2024-10-11,07:24AM,JPMorgan's profits fall 2% despite strong Wall Street performance,0.0511
386,JPM,2024-10-11,07:23AM,JPMorgan's net income fell 2% in the third quarter as the bank set aside more money to cover potential bad loans,-0.5423
387,JPM,2024-10-11,07:08AM,JPMorgan Stock Rises as Q3 Earnings Handily Beat Estimates,0.0
388,JPM,2024-10-11,07:04AM,JPMorgan Chase Reports a Drop in Profit,0.2023
389,JPM,2024-10-11,06:55AM,JPMorganChase Reports Third-Quarter 2024 Financial Results,0.0
390,JPM,2024-10-11,06:53AM,JPMorgan profit drops as loan loss provisions eclipse investment banking,0.1531
391,JPM,2024-10-11,06:45AM,Stock Futures Down as JPMorgan Chase Kicks Off Bank Earnings This Morning,0.0
392,JPM,2024-10-11,06:34AM,Russian court orders seizure of $155.8 million in JPMorgan Chase funds in VTB lawsuit,-0.2263
393,JPM,2024-10-10,05:52PM,Higher interest rates could boost bank profits: Chart of the Day,0.8225
394,JPM,2024-10-10,05:30PM,"JPMorgan earnings, FedSpeak, PPI data: What to Watch",0.0
395,JPM,2024-10-10,05:10PM,"JPMorgan Expected to Report Profit, Net Interest Income Declines",0.7096
396,JPM,2024-10-10,04:22PM,"JPMorgan, Wells Fargo Face Soft Q3 Views. This Bank Is The Outlier.",0.25
397,JPM,2024-10-10,03:06PM,JPMorgan Chase & Co's Strategic Acquisition of Shares in Quanta Services Inc,0.296
398,JPM,2024-10-10,03:06PM,JPMorgan Chase & Co's Strategic Acquisition in Microchip Technology Inc,0.0
399,JPM,2024-10-10,03:06PM,JPMorgan Chase & Co.'s Strategic Acquisition of Otis Worldwide Corp Shares,0.296
400,JPM,2024-10-10,03:05PM,JPMorgan Chase & Co's Strategic Acquisition of Shares in Intra-Cellular Therapies Inc,0.296
401,JPM,2024-10-10,03:05PM,JPMorgan Chase & Co's Strategic Acquisition of HubSpot Shares,0.296
402,JPM,2024-10-10,03:05PM,JPMorgan Chase & Co's Strategic Acquisition in H World Group Ltd,0.0
403,JPM,2024-10-10,03:05PM,JPMorgan Chase & Co's Strategic Acquisition in Kyverna Therapeutics Inc,0.0
404,JPM,2024-10-10,07:43AM,"Investors should be overweight equities versus fixed income, says JPMorgan's Gabriela Santos",-0.3612
405,JPM,2024-10-09,03:02PM,JPMorgan Chase & Co's Strategic Acquisition of Shares in Eagle Materials Inc,0.296
406,JPM,2024-10-09,03:02PM,JPMorgan Chase & Co.'s Strategic Reduction in Federal Realty Investment Trust Holdings,0.5106
407,JPM,2024-10-09,03:02PM,JPMorgan Chase & Co's Strategic Addition to Its Portfolio with AutoZone Inc Shares,0.296
408,JPM,2024-10-09,03:02PM,JPMorgan Chase & Co's Strategic Acquisition of Corpay Inc Shares,0.296
409,JPM,2024-10-09,03:02PM,JPMorgan Chase & Co's Strategic Reduction in Arcos Dorados Holdings Inc,0.0
410,JPM,2024-10-09,03:02PM,JPMorgan Chase & Co's Strategic Acquisition in Allegro Microsystems Inc,0.0
411,JPM,2024-10-09,12:23PM,Nvidia stock steadies with record high in sight as AI boom continues,0.0
